prompt_name,task,word_count,ell_clean,holistic_essay_score,p_ai_oof_score
Car-free cities,Text dependent,588,No,3,0.6889448357335876
Car-free cities,Text dependent,485,No,4,0.1512792321380459
Car-free cities,Text dependent,503,No,3,0.015657638539481086
Car-free cities,Text dependent,374,No,2,0.11143240846478925
Car-free cities,Text dependent,624,No,3,9.759415798243555e-07
Car-free cities,Text dependent,360,No,3,0.017079389338384498
Car-free cities,Text dependent,700,No,5,0.010434098760141884
Car-free cities,Text dependent,444,No,3,0.2322945454223946
Car-free cities,Text dependent,584,No,4,0.02420959287211099
Car-free cities,Text dependent,552,No,3,0.7040362230444315
Car-free cities,Text dependent,550,No,4,0.9555917380264562
Car-free cities,Text dependent,378,No,3,0.06539880539994725
Car-free cities,Text dependent,258,No,3,0.19687707095580623
Car-free cities,Text dependent,576,No,4,0.005582652295343903
Car-free cities,Text dependent,568,No,4,0.0372155343732996
Car-free cities,Text dependent,311,No,3,0.04011566385961358
Car-free cities,Text dependent,525,No,4,0.08479575564806704
Car-free cities,Text dependent,1463,Yes,3,0.004558681981173341
Car-free cities,Text dependent,223,No,2,0.41450853056901815
Car-free cities,Text dependent,536,No,1,0.00025115293808684706
Car-free cities,Text dependent,392,No,3,0.4036002798520778
Car-free cities,Text dependent,908,No,4,0.020513295431001114
Car-free cities,Text dependent,323,No,3,0.09224016047661776
Car-free cities,Text dependent,574,No,5,0.5404928857357348
Car-free cities,Text dependent,247,No,3,0.22257128966480969
Car-free cities,Text dependent,395,No,2,0.054591022612386436
Car-free cities,Text dependent,479,No,4,0.36882973587488666
Car-free cities,Text dependent,509,No,4,0.0044517943085580595
Car-free cities,Text dependent,445,Yes,3,0.871697299283159
Car-free cities,Text dependent,284,No,3,0.1576617111984505
Car-free cities,Text dependent,576,No,4,0.4824556236635767
Car-free cities,Text dependent,710,No,5,0.003286733737945152
Car-free cities,Text dependent,589,No,3,0.03709095509726668
Car-free cities,Text dependent,253,No,3,0.44751939400182605
Car-free cities,Text dependent,253,No,1,0.09355466790496957
Car-free cities,Text dependent,311,No,1,0.04943240302840096
Car-free cities,Text dependent,414,No,2,0.7178995672786235
Car-free cities,Text dependent,462,No,4,0.0003502534425500411
Car-free cities,Text dependent,579,No,4,0.27707566041630294
Car-free cities,Text dependent,362,No,3,0.0577494328421193
Car-free cities,Text dependent,392,No,3,0.5379024772279688
Car-free cities,Text dependent,387,No,2,0.1722523894606275
Car-free cities,Text dependent,974,No,5,0.0063760321290369125
Car-free cities,Text dependent,496,No,3,0.5590690485673236
Car-free cities,Text dependent,473,No,4,0.04955790261235914
Car-free cities,Text dependent,579,No,4,0.004556143522911558
Car-free cities,Text dependent,201,No,1,0.892572230355768
Car-free cities,Text dependent,329,No,2,0.12293188536587192
Car-free cities,Text dependent,315,No,1,0.11169291472705122
Car-free cities,Text dependent,399,No,4,0.08345844419063594
Car-free cities,Text dependent,403,No,4,0.03784873306515372
Car-free cities,Text dependent,745,No,5,0.015669144687957503
Car-free cities,Text dependent,840,No,5,0.007559183955483538
Car-free cities,Text dependent,330,No,3,0.07864012839277609
Car-free cities,Text dependent,270,No,1,0.03540494131212063
Car-free cities,Text dependent,512,No,3,0.04842135249845429
Car-free cities,Text dependent,243,No,2,0.2269481003942557
Car-free cities,Text dependent,883,No,6,0.052824648954360384
Car-free cities,Text dependent,491,No,3,0.040998196946839885
Car-free cities,Text dependent,914,No,3,0.054695609811343415
Car-free cities,Text dependent,624,No,4,0.007794914331702373
Car-free cities,Text dependent,449,No,2,0.1854212975236095
Car-free cities,Text dependent,372,No,2,0.019960004778845585
Car-free cities,Text dependent,463,No,4,0.024299144172854645
Car-free cities,Text dependent,620,No,2,1.0895631000257106e-14
Car-free cities,Text dependent,628,No,4,0.2585580812670638
Car-free cities,Text dependent,500,No,2,0.00023933153683693075
Car-free cities,Text dependent,545,No,3,0.04022143025696471
Car-free cities,Text dependent,531,No,4,0.8761805472336408
Car-free cities,Text dependent,476,No,4,0.5791407645932954
Car-free cities,Text dependent,194,No,1,0.3716978590607977
Car-free cities,Text dependent,493,No,4,0.2984241280510182
Car-free cities,Text dependent,458,No,3,0.5510417864182512
Car-free cities,Text dependent,605,No,4,0.02566757571825347
Car-free cities,Text dependent,577,No,4,0.004419536493995221
Car-free cities,Text dependent,658,No,3,0.002546210148087589
Car-free cities,Text dependent,498,No,2,0.11227861852924588
Car-free cities,Text dependent,814,No,3,0.2609809522929713
Car-free cities,Text dependent,1031,No,3,0.12013045715836769
Car-free cities,Text dependent,512,No,3,0.24821441670387157
Car-free cities,Text dependent,355,No,3,0.12077479945845851
Car-free cities,Text dependent,432,No,3,0.7299734788906457
Car-free cities,Text dependent,333,No,4,0.8399257231918812
Car-free cities,Text dependent,237,No,1,0.5939884956614676
Car-free cities,Text dependent,1203,No,5,0.013408145309879445
Car-free cities,Text dependent,516,No,3,0.003518571317960955
Car-free cities,Text dependent,360,No,3,0.18264874397867553
Car-free cities,Text dependent,449,No,4,0.9226338524556306
Car-free cities,Text dependent,513,No,4,0.6160331680364897
Car-free cities,Text dependent,382,Yes,1,0.056318981249679816
Car-free cities,Text dependent,167,No,2,0.03725540330544193
Car-free cities,Text dependent,312,No,3,0.1978374368431201
Car-free cities,Text dependent,649,No,4,0.32010767334078655
Car-free cities,Text dependent,465,No,3,0.05978251261978269
Car-free cities,Text dependent,358,No,3,0.13734724100440973
Car-free cities,Text dependent,751,No,4,0.04823113895060351
Car-free cities,Text dependent,597,No,1,0.6380604366639413
Car-free cities,Text dependent,724,No,4,0.7567617258218721
Car-free cities,Text dependent,654,No,5,0.22403189758572406
Car-free cities,Text dependent,419,No,4,0.19970252885414433
Car-free cities,Text dependent,241,No,2,0.07472508539533994
Car-free cities,Text dependent,530,No,5,0.4763421460463927
Car-free cities,Text dependent,806,No,4,0.022910083084112763
Car-free cities,Text dependent,393,No,1,0.9979858662925392
Car-free cities,Text dependent,712,No,6,0.08727857460381594
Car-free cities,Text dependent,333,No,2,0.5602513633986611
Car-free cities,Text dependent,550,No,3,0.048837645050329365
Car-free cities,Text dependent,340,No,3,0.062427799296483
Car-free cities,Text dependent,383,No,3,0.010736615004570325
Car-free cities,Text dependent,579,No,3,0.0027421497009763422
Car-free cities,Text dependent,8944,No,1,0.0074846287754251235
Car-free cities,Text dependent,440,No,3,0.5155006707735686
Car-free cities,Text dependent,585,No,4,0.21931169235601658
Car-free cities,Text dependent,348,No,3,0.20956866368920476
Car-free cities,Text dependent,318,No,3,0.6843182750451462
Car-free cities,Text dependent,380,No,3,0.6103911669174693
Car-free cities,Text dependent,302,No,2,0.005003765104828119
Car-free cities,Text dependent,691,No,2,0.07418064000119934
Car-free cities,Text dependent,473,No,3,0.2711288911742837
Car-free cities,Text dependent,1006,No,5,0.017430099235209027
Car-free cities,Text dependent,428,No,4,0.5093213762739213
Car-free cities,Text dependent,591,No,4,0.36290933191600067
Car-free cities,Text dependent,396,No,2,0.4498788346398821
Car-free cities,Text dependent,279,No,3,0.05718935894775219
Car-free cities,Text dependent,384,No,4,0.05923340927591582
Car-free cities,Text dependent,621,No,4,0.8941156130693848
Car-free cities,Text dependent,328,No,2,0.1268421199517424
Car-free cities,Text dependent,718,No,5,0.2479225100463182
Car-free cities,Text dependent,363,No,4,0.22977977128834587
Car-free cities,Text dependent,302,No,3,0.08367338930428224
Car-free cities,Text dependent,289,No,2,0.056698535335241926
Car-free cities,Text dependent,494,No,3,0.0063911464292242285
Car-free cities,Text dependent,310,No,3,0.6265248858550103
Car-free cities,Text dependent,459,No,2,0.08425763107044087
Car-free cities,Text dependent,437,No,2,0.880132679909726
Car-free cities,Text dependent,286,No,3,0.19626278380926168
Car-free cities,Text dependent,427,No,3,0.6645663425190332
Car-free cities,Text dependent,424,No,4,0.0019025382198537139
Car-free cities,Text dependent,433,No,4,0.024123974380459188
Car-free cities,Text dependent,206,Yes,3,0.8862488156259429
Car-free cities,Text dependent,328,No,2,0.046191620007549956
Car-free cities,Text dependent,693,No,4,0.0816812205626232
Car-free cities,Text dependent,521,No,3,0.03135247295513524
Car-free cities,Text dependent,713,No,5,0.11309665738510921
Car-free cities,Text dependent,345,No,3,0.3744507542964605
Car-free cities,Text dependent,584,No,3,0.07647843829926174
Car-free cities,Text dependent,685,No,3,0.0566117683918085
Car-free cities,Text dependent,746,No,4,0.060559346189560714
Car-free cities,Text dependent,376,No,3,0.08591389616637388
Car-free cities,Text dependent,381,No,3,0.13589030051368675
Car-free cities,Text dependent,304,No,2,0.0009717349722477366
Car-free cities,Text dependent,570,No,4,0.042270413414532935
Car-free cities,Text dependent,390,No,4,0.07679735618903209
Car-free cities,Text dependent,335,No,3,0.0682362121203481
Car-free cities,Text dependent,320,No,3,0.11557875803718576
Car-free cities,Text dependent,354,No,3,0.12648434737084466
Car-free cities,Text dependent,1319,No,5,0.00018296556158682806
Car-free cities,Text dependent,922,No,6,0.00021720990256508886
Car-free cities,Text dependent,251,No,2,0.3745093016199616
Car-free cities,Text dependent,514,No,4,0.017720438596595903
Car-free cities,Text dependent,194,No,2,0.062233122370831846
Car-free cities,Text dependent,465,No,4,0.4454399425542685
Car-free cities,Text dependent,321,No,3,0.14948047490391006
Car-free cities,Text dependent,376,No,4,0.022039096530340446
Car-free cities,Text dependent,607,No,4,0.033214514243393826
Car-free cities,Text dependent,379,No,3,0.10728287089437756
Car-free cities,Text dependent,287,No,3,0.2913552685110503
Car-free cities,Text dependent,248,No,2,0.04656695060337299
Car-free cities,Text dependent,249,No,3,0.5448715055728389
Car-free cities,Text dependent,523,No,3,0.1544106613383296
Car-free cities,Text dependent,628,No,2,0.3644677526207174
Car-free cities,Text dependent,396,No,3,0.06478173013770226
Car-free cities,Text dependent,263,No,2,0.009329051484574965
Car-free cities,Text dependent,362,No,1,0.1354054801498468
Car-free cities,Text dependent,580,No,3,0.021427329930216638
Car-free cities,Text dependent,158,No,2,0.014635387397684782
Car-free cities,Text dependent,721,No,4,0.059322107118352986
Car-free cities,Text dependent,438,No,4,0.4128217669093821
Car-free cities,Text dependent,352,No,3,0.021856828039560214
Car-free cities,Text dependent,389,No,3,0.6622615984471806
Car-free cities,Text dependent,288,No,3,0.3833003970588642
Car-free cities,Text dependent,580,No,4,0.01183905883970728
Car-free cities,Text dependent,866,No,2,0.107036979579933
Car-free cities,Text dependent,628,No,5,0.005788441808804054
Car-free cities,Text dependent,518,No,4,0.002885066831607566
Car-free cities,Text dependent,542,No,4,0.14422608755294075
Car-free cities,Text dependent,877,No,5,0.02624699366036977
Car-free cities,Text dependent,607,No,5,0.3565581454085998
Car-free cities,Text dependent,639,No,3,0.23976612671601022
Car-free cities,Text dependent,259,No,2,0.22961388752780926
Car-free cities,Text dependent,159,No,2,0.249959545373065
Car-free cities,Text dependent,539,No,4,0.0035921920454512163
Car-free cities,Text dependent,303,No,3,0.02361600329481385
Car-free cities,Text dependent,461,No,2,0.1576232241869314
Car-free cities,Text dependent,374,No,2,0.012666248415191522
Car-free cities,Text dependent,471,No,3,0.0004854113535625825
Car-free cities,Text dependent,614,No,4,0.01179380044698241
Car-free cities,Text dependent,712,No,2,0.3300534364481482
Car-free cities,Text dependent,620,No,4,0.028752464886420977
Car-free cities,Text dependent,515,No,4,0.06455889443607682
Car-free cities,Text dependent,511,No,4,0.08913505233063147
Car-free cities,Text dependent,912,No,5,0.03396451671624014
Car-free cities,Text dependent,588,No,4,0.0022940271314767172
Car-free cities,Text dependent,539,No,2,0.030821176915155863
Car-free cities,Text dependent,535,No,4,0.01105386498161447
Car-free cities,Text dependent,355,No,3,0.1520299882632511
Car-free cities,Text dependent,802,No,4,0.18058176501854076
Car-free cities,Text dependent,299,No,3,0.006595696166709746
Car-free cities,Text dependent,587,No,2,0.5932469628478535
Car-free cities,Text dependent,388,No,4,0.5069673348402995
Car-free cities,Text dependent,639,No,5,0.8611660120880925
Car-free cities,Text dependent,452,No,3,0.22892683552918572
Car-free cities,Text dependent,277,No,3,0.49113167594370666
Car-free cities,Text dependent,530,No,4,0.002408491191311953
Car-free cities,Text dependent,309,No,2,0.007867530425457554
Car-free cities,Text dependent,673,No,5,0.1434080243822683
Car-free cities,Text dependent,314,No,2,0.9972448026144694
Car-free cities,Text dependent,757,No,4,0.0015985184245714981
Car-free cities,Text dependent,287,No,2,0.7141209349800858
Car-free cities,Text dependent,374,No,3,0.1845373572965989
Car-free cities,Text dependent,548,No,4,0.06328026940961087
Car-free cities,Text dependent,459,No,3,0.00760342806159195
Car-free cities,Text dependent,677,No,4,0.010582969673092546
Car-free cities,Text dependent,553,No,5,0.013268775770679125
Car-free cities,Text dependent,374,No,4,0.17042420811330983
Car-free cities,Text dependent,347,No,1,0.9342411980874025
Car-free cities,Text dependent,568,No,3,0.007288280863668341
Car-free cities,Text dependent,536,No,3,0.19051001117270833
Car-free cities,Text dependent,369,No,4,0.19439382691897922
Car-free cities,Text dependent,249,No,1,0.3915955625810864
Car-free cities,Text dependent,208,No,2,0.4733563580270217
Car-free cities,Text dependent,627,No,3,0.0014438309213037584
Car-free cities,Text dependent,584,No,4,0.5082712233630815
Car-free cities,Text dependent,558,No,4,0.09599213743501812
Car-free cities,Text dependent,164,Yes,1,0.6201306015548551
Car-free cities,Text dependent,414,No,3,0.06272914880743434
Car-free cities,Text dependent,629,No,3,0.0002509644337078223
Car-free cities,Text dependent,614,No,3,0.04068278469067783
Car-free cities,Text dependent,426,No,4,0.18571097875272732
Car-free cities,Text dependent,270,No,3,0.01846075876215719
Car-free cities,Text dependent,449,No,4,0.02733267170820052
Car-free cities,Text dependent,414,No,4,0.4833119946985704
Car-free cities,Text dependent,545,No,4,0.10684048850156884
Car-free cities,Text dependent,353,Yes,3,0.00043729020940578596
Car-free cities,Text dependent,312,No,3,0.8659297228373879
Car-free cities,Text dependent,576,No,4,0.04515974351124083
Car-free cities,Text dependent,404,No,4,0.23359703937389703
Car-free cities,Text dependent,435,No,3,0.08588180137662604
Car-free cities,Text dependent,567,No,4,0.001360185084796837
Car-free cities,Text dependent,772,No,4,0.020101067890193603
Car-free cities,Text dependent,271,No,2,0.13059506531343132
Car-free cities,Text dependent,428,No,3,0.0959336336242034
Car-free cities,Text dependent,317,No,2,0.20191249094156574
Car-free cities,Text dependent,225,No,1,0.6646008222916454
Car-free cities,Text dependent,370,No,4,0.5036158083505906
